,Name,Class
54698,வது தீவு,Tamil
54699,ஆம் குறுக்கு,Tamil
54700,இராண்டாம் ஒழுங்கை,Sinhala
54701,தெவன படுமன,Sinhala
54702,தேவனீ ராஜசிங்க மாவத்தையின்,Sinhala
54703,தெவன வெலமெதகம,Sinhala
54704,இரண்டாம் குறுக்குத்தெரு,Tamil
54705,தவனகல,Sinhala
54706,தெவனகல,Sinhala
54707,தெவரகம்பல,Sinhala
54708,தெவரம்முல்ல,Sinhala
54709,தெவராபொல,Sinhala
54710,தேவாலப்பொல,Sinhala
54711,தேவாலப்பொல,Sinhala
54712,தெவிந்துகம,Sinhala
54713,தெவிநுவர,Sinhala
54714,இஹலகொட,Sinhala
54715,தெவிநுவர நுகேகொட,Sinhala
54716,தெவிபஹல,Sinhala
54717,தெவுந்தரகொட,Sinhala
54718,தெவெக்கந்த,Sinhala
54719,தெவெனிபிதிவில்ல,Sinhala
54720,தெவெல்தெனிய,Sinhala
54721,தெவொல்பொத்த,Sinhala
54722,தெவொல்கந்த,Sinhala
54723,தெவ்ரம்வெகெர,Sinhala
54724,தெவிஸிரிகம,Sinhala
54725,தெவுசிரிபுர குடியிருப்பு,Tamil
54726,தெசால் வீதீ,Sinhala
54727,தேசியாகம,Sinhala
54728,தெஸ்ஸபாத,Sinhala
54729,தெஸ்பெகம,Sinhala
54730,தெஹல்கட,Sinhala
54731,தெஹென்னெகம,Sinhala
54732,தெகி அத்தயாய,Sinhala
54733,கள்ளிந்தகம,Sinhala
54734,தெஹியந்க,Sinhala
54735,தெஹியங்ககிராமம்,Sinhala
54736,தெகிஅத்தகண்டிய,Sinhala
54737,தெஹிஅத்தமட குடியிருப்பு,Tamil
54738,தெஹிஅத்தாமட,Sinhala
54739,தெஹியெத்தொவ,Sinhala
54740,தெஹியோவிட்ட,Sinhala
54741,தெஹியோவிட்ட,Sinhala
54742,தெஹியோவிற்ற கிராமம்,Tamil
54743,தெவலவத்தயின் தெஹியோவிட்ட,Sinhala
54744,தெஹிகந்த,Sinhala
54745,தெகிக்கிதகம,Sinhala
54746,தெய்கின்த கம,Sinhala
54747,தகிகும்புற,Sinhala
54748,தகிகும்புர,Sinhala
54749,தெஹிகும்புர,Sinhala
54750,தெஹிகொடுவ,Sinhala
54751,தேஹிகம,Sinhala
54752,தெஹிகம,Sinhala
54753,தேஹிகம,Sinhala
54754,தெஹிகம்பல,Sinhala
54755,தெஹிகம்பொல,Sinhala
54756,தெகிகலவத்த,Sinhala
54757,தெஹிகஸெல்ல,Sinhala
54758,தெஹிகஸ்தென்ன கிராமம்,Sinhala
54759,தெஹிகஸ்தென்னகம,Sinhala
54760,தெஹிகஸ்ப்ப ஒரு,Sinhala
54761,தெகிகஸ்பிட்டிய,Sinhala
54762,தெஹிகஸ்பிடிய,Sinhala
54763,தெகிகஸ்ஹின்ன,Sinhala
54764,தெஹிகஹகனத்த,Sinhala
54765,தெஹிகஹாகொடுவ,Sinhala
54766,திப்பிடிய,Sinhala
54767,தெய்காதெனிய கிராமம்,Sinhala
54768,தெஹிகஹபிடிய,Sinhala
54769,தெஹிகஹாமட,Sinhala
54770,தெஹிகாமடித்த,Sinhala
54771,தெஹிகஹலந்த,Sinhala
54772,தெஉறிகஉறலபல,Sinhala
54773,தொட்டகனத்தை,Sinhala
54774,தெஹிகஹஹெல,Sinhala
54775,தெகிஹகஹேன,Sinhala
54776,தெகிகஹஹேன,Sinhala
54777,தெஹிகஹேன,Sinhala
54778,தெஹிகெட,Sinhala
54779,தெஹிகொடவத்த,Sinhala
54780,தெகிகொல்ல,Sinhala
54781,தெஹிகொல்ல,Sinhala
54782,தெஹிகொல்ல வத்த,Sinhala
54783,தெஹிகொல்ல கந்துர,Sinhala
54784,தெஹிதென்ன,Sinhala
54785,தெஹிதெணியகம,Sinhala
54786,தெஹிதெனிய,Sinhala
54787,தெஹிதெணிய,Sinhala
54788,தேஹிதெனிய,Sinhala
54789,தெஹிதெணிய மடிஹெ,Sinhala
54790,தெஹிதெணிய கிராமப்,Sinhala
54791,தெஹிதெணிய கிராமப்,Sinhala
54792,தெஹிதெணிய,Sinhala
54793,தெஹிப்பாகொட,Sinhala
54794,தெஹிப்பாகொட,Sinhala
54795,தெஹிபிடிய,Sinhala
54796,தெஹிபிடிய ஜனபதய,Sinhala
54797,தெஹிபெ,Sinhala
54798,தெஹிபெ,Sinhala
54799,தெஹிபொல,Sinhala
54800,தெஹிமடித்த கிராமம்,Sinhala
54801,தெஹிமல்கொல்ல,Sinhala
54802,தெஹிமல் வத்த,Sinhala
54803,தெஹியகத,Sinhala
54804,தெனியகாத,Sinhala
54805,தெஹியகாத,Sinhala
54806,தெஹிலந்த,Sinhala
54807,தெஹி லந்த,Sinhala
54808,தெகிலந்தெனிய,Sinhala
54809,தெகிவள வீதி,Sinhala
54810,தெஹிவலை வீதி,Sinhala
54811,தெஹிவலை வீதி,Sinhala
54812,தெஹிவலை வீதி,Sinhala
54813,தெகிவெல்லந்த,Sinhala
54814,தெகிவெலலந்த,Sinhala
54815,தெஹிஹேன,Sinhala
54816,தெஹென கந்த,Sinhala
54817,தெஹென கந்த,Sinhala
54818,தெஹெனகந்தயின்,Sinhala
54819,தஹெரகொட,Sinhala
54820,எஹெலியகொட வத்தயின்  கல்பொத்த ஹேன,Sinhala
54821,தெகெல்கமுவ,Sinhala
54822,தெஹெல்வெஹெர,Sinhala
54823,தெகிப்பவெவ,Sinhala
54824,தெலுந்தலாமட,Sinhala
54825,தொலுவ,Sinhala
54826,தொலுவ கிராமம்,Sinhala
54827,தெகித,Sinhala
54828,தெகவத்தை,Sinhala
54829,தேகொட பாதை,Sinhala
54830,டட்லி சேநானாயகபுர,Sinhala
54831,தெதுகல,Sinhala
54832,தெதுகலவத்த,Sinhala
54833,தேதுனுபிடிய,Sinhala
54834,தேதுனுபிடிய பஹலகம,Sinhala
54835,தேத்தவ பகலகம,Sinhala
54836,தெனாபிட்டிய,Sinhala
54837,தெனாப்பிட்டிய,Sinhala
54838,தேனுவல,Sinhala
54839,தெபத்கம பல்லேபாகே,Sinhala
54840,தெபெத்தேகிவுல,Sinhala
54841,தேராவில்,Tamil
54842,தேவமாதா வீதி,Sinhala
54843,தெவகம,Sinhala
54844,தேவகிரிபுர,Sinhala
54845,தேவிகிரிபுர,Sinhala
54846,தேவகிரிபுர குடியிருப்பு,Tamil
54847,தேவகிரிய எகொடகம,Sinhala
54848,தேவகிரியவத்த,Sinhala
54849,தேவகிரிவத்த,Sinhala
54850,தேவகொட,Sinhala
54851,தேவகொடயின் ஒரு,Sinhala
54852,தேவப்புர,Sinhala
54853,தேவபுரம்,Tamil
54854,தேவமடிகொட,Sinhala
54855,தேவராஜ மாவத்த,Sinhala
54856,ஸாம மாவத்தை,Sinhala
54857,தேவசுரேந்திர மாவத்தை,Sinhala
54858,தேவஸ்தான வீதி,Sinhala
54859,தேவஹந்திய,Sinhala
54860,தேவஹூவ ஜனபதய,Sinhala
54861,தேவநகர்,Tamil
54862,ஸ்ரீ தேவானந்த மாவத்தை,Sinhala
54863,தேவானம் பியதிஸ்ஸ மாவத்தை,Sinhala
54864,தேவானம் பியதிஸ்ஸ மாவத்தை,Sinhala
54865,தேவால கந்த அரச காணி,Sinhala
54866,தெவலகொடெல்ல,Sinhala
54867,தேவாலய ஒழுங்கை,Sinhala
54868,தேவாலய வீதி எக்சத் மாவத்த,Sinhala
54869,தேவாலய வீதி விஹார மாவத்த,Sinhala
54870,தெவல வீதியின் ஒரு,Sinhala
54871,தேவாலய சந்தி,Sinhala
54872,கோயிற்சந்தி,Tamil
54873,தேவால கந்த,Sinhala
54874,தெவலகந்த வத்த,Sinhala
54875,தேவாலகலே குடியிருப்பு,Sinhala
54876,தெவலகம் வத்த,Sinhala
54877,தேவலகொட,Sinhala
54878,தேவாளகொட,Sinhala
54879,தேவாலதெணிய,Sinhala
54880,தெவாலதெனிய,Sinhala
54881,தெவலமுல்ல,Sinhala
54882,தேவாலய வீதி,Sinhala
54883,தேவாலெகாவ,Sinhala
54884,தேவாலயகாவ கம,Sinhala
54885,தேவாலஹித,Sinhala
54886,பாலுவத்த,Sinhala
54887,தெவல கந்த,Sinhala
54888,தெவலகம,Sinhala
54889,தேவாலய வீதி,Sinhala
54890,தெவலேகம,Sinhala
54891,தெவலெகாவகம,Sinhala
54892,தேவாலகம,Sinhala
54893,தெவலகம,Sinhala
54894,தேவாலேகம,Sinhala
54895,தேவாலே கம,Sinhala
54896,தேவாலேகம்மெத்த,Sinhala
54897,தெவலகாவ கம,Sinhala
54898,தேவாலேகொடல்ல,Sinhala
54899,தெவலெபொல,Sinhala
54900,தேவலேபொல,Sinhala
54901,தெவலெகம,Sinhala
54902,தேவாலேவக கம்மெத்தபிரதேச,Sinhala
54903,தெவலகம,Sinhala
54904,தெவல வீதி,Sinhala
54905,தேவாலய வீதி,Sinhala
54906,தேவாலய வத்த,Sinhala
54907,தேவி வீதியின் ஒரு,Sinhala
54908,தேவி வீதி,Sinhala
54909,தேவின்னேகம,Sinhala
54910,தேவவில,Sinhala
54911,தேஷாஷ்திர களுத்துரை,Sinhala
54912,தேஷாஷ்த்ர களுத்துரை,Sinhala
54913,தேசிங்க மாவத்தை,Sinhala
54914,தெவெல்கொட,Sinhala
54915,தொம்பகமுவ,Sinhala
54916,தொம்பகம்மன,Sinhala
54917,தொம்பகஸ்தலாவ,Sinhala
54918,தொம்பகஸ்தலாவ,Sinhala
54919,தொம்பகாவெல,Sinhala
54920,தொடன்ககவில,Sinhala
54921,தொடம்கஸ்லந்த,Sinhala
54922,தொடங்காகொட்டுவ,Sinhala
54923,தொடங்கஹ அராவ,Sinhala
54924,தொடங்கொட,Sinhala
54925,தொடன்கொல்ல,Sinhala
54926,தொடன்தலே,Sinhala
54927,தொடந்துகொட பாதை,Sinhala
54928,தொடந்துகொட வீதி,Sinhala
54929,பன்சலபாதை,Sinhala
54930,தொடந்துவ வீதியின் ஒரு,Sinhala
54931,தொடந்தெணிய,Sinhala
54932,‎தொடம்கஹ்ஹே‍ண,Sinhala
54933,தொடம் அதுல்பொத,Sinhala
54934,தொடம்அத்தாவல,Sinhala
54935,தொடம்கடுகொட,Sinhala
54936,தொடம்கும்புற,Sinhala
54937,தொடம்குபுர,Sinhala
54938,தொடம்கொலதெனிய,Sinhala
54939,தொடங்கஸ்தென்ன,Sinhala
54940,தொடம்கஸ்தென்ன,Sinhala
54941,தொடம்கஸ்பிடிகந்த,Sinhala
54942,தொடம்காதுருவ,Sinhala
54943,தொடம்கஹ எல்ல,Sinhala
54944,தோடம்காலியத்த,Sinhala
54945,தொடம்கஹவத்த வீதி,Sinhala
54946,‎தொடம்கஹ்ஹே‍ண தேசிய குடியிருப்பு,Sinhala
54947,தொடம்கொல்ல குடியிருப்பு,Sinhala
54948,தொடம்கொல்லகம,Sinhala
54949,தொடந்கொல்லேகம,Sinhala
54950,தொடம்கொல்லேகம,Sinhala
54951,தொடம்தென்ன,Sinhala
54952,தொடம்தெனிய,Sinhala
54953,தொடம்தெனிய கம,Sinhala
54954,தொடம்தெனிய வீதி,Sinhala
54955,தொடம்தெனிய சுற்றுப்பாதை,Sinhala
54956,தொடம்பஹல,Sinhala
54957,தொடம்பபிடிய,Sinhala
54958,தொடம்பாவுல்ல,Sinhala
54959,தொடம்பிடியகம,Sinhala
54960,தொடம்பே,Sinhala
54961,தொடம்ப,Sinhala
54962,தொடம்பெகொட,Sinhala
54963,தொடம்பே வடுமிஹிரிபென்ன வீதி,Sinhala
54964,தொடம்பொத்த,Sinhala
54965,தொடமின்டியாவ,Sinhala
54966,தொடம்முல்ல,Sinhala
54967,தொடம்மலுவ,Sinhala
54968,தொடம்மல,Sinhala
54969,தொம்பலந்தகம,Sinhala
54970,தொடம் வகாவ இன்,Sinhala
54971,தொடம்வட்டவன,Sinhala
54972,தொடம்வத்த,Sinhala
54973,இஹல தொடம்வல,Sinhala
54974,தொடம்வல,Sinhala
54975,தொடம்வில,Sinhala
54976,தொடே வத்த,Sinhala
54977,தொடவத்த,Sinhala
54978,தொன் பேதுருவத்த,Sinhala
54979,தொம்பாவுல்ல,Sinhala
54980,தொம்பிடிய,Sinhala
54981,தொம்பெமுல,Sinhala
54982,தொம்பேகம,Sinhala
54983,ஸ்ரீதிலக மாவத்தை,Sinhala
54984,தொம்ஸியா வத்த,Sinhala
54985,தொம்பகம்மன குடியிருப்பு,Tamil
54986,தொம்பகல மட,Sinhala
54987,தொம்பகஸ்கந்த,Sinhala
54988,தொம்பகஸ்கந்த ஒரு,Sinhala
54989,தொம்பகஸ்தெணிய,Sinhala
54990,தொபகஸ்தெனிய,Sinhala
54991,தொம்பகஸ்வத்த,Sinhala
54992,தொபனஸ்வின்ன,Sinhala
54993,தொம்பகஹலியத்த,Sinhala
54994,துந்துவை,Sinhala
54995,தொபகொட,Sinhala
54996,தொமகொடகம,Sinhala
54997,தொம்பகொட,Sinhala
54998,தொம்பகொடை கம,Sinhala
54999,தொமகொட ஜனபதய,Sinhala
55000,தொம்பகொட,Sinhala
55001,தொபலந்த,Sinhala
55002,தொம்பவலகம,Sinhala
55003,தொம்பேபொல,Sinhala
55004,தொம்பெ பொல,Sinhala
55005,தொம்பெ பொல,Sinhala
55006,தொபேமட,Sinhala
55007,தொம்பேமட,Sinhala
55008,தொரஎப,Sinhala
55009,தொரக்கடஅராவ,Sinhala
55010,தொரகட கும்புர,Sinhala
55011,தொரகடுவெல,Sinhala
55012,தொரகும்புரகம,Sinhala
55013,தொரகும்புற,Sinhala
55014,தொரகும்புர கிராமம்,Sinhala
55015,தொரகமுவ கம,Sinhala
55016,தொரகல,Sinhala
55017,தொரடிய கெதர,Sinhala
55018,தொரட்டியாகெதர,Sinhala
55019,தொரடியாவ,Sinhala
55020,தொரணகொட,Sinhala
55021,தொறநேகம,Sinhala
55022,தொரனெபொல,Sinhala
55023,தொரனுவ பீ,Sinhala
55024,தொரனுவ,Sinhala
55025,தொரதெக இன்,Sinhala
55026,தொரதெக,Sinhala
55027,தோரதெனிய,Sinhala
55028,தொரனகஹ கொடெல்ல,Sinhala
55029,தொரணகொடயின் ஒரு,Sinhala
55030,தொரணாதிவல,Sinhala
55031,தன்கந்த மெதகம,Sinhala
55032,தொரபே,Sinhala
55033,தொரப்பொத,Sinhala
55034,தொரபாவில,Sinhala
55035,தொரமடலாவ,Sinhala
55036,தொரேமுரே,Sinhala
55037,தொரவக உடபாகே,Sinhala
55038,பல்லெபாகே கந்த,Sinhala
55039,தொரவக பல்லேபாகே,Sinhala
55040,தொரவேருவ,Sinhala
55041,தொரஅத்தர,Sinhala
55042,தொருவாதெனிய,Sinhala
55043,தொருவாதெனிய,Sinhala
55044,பாரகொட,Sinhala
55045,தொல இஹல கந்த,Sinhala
55046,தொல மேல் பரணகம,Sinhala
55047,தோலபொக்க வத்த,Sinhala
55048,தோலபொட,Sinhala
55049,தொலமாவத,Sinhala
55050,தொலலந்த வத்த,Sinhala
55051,தொலொஹொமுன,Sinhala
55052,தொலஹமுன,Sinhala
55053,தொலஹேண,Sinhala
55054,தொலஹேன,Sinhala
55055,தொலே வத்த,Sinhala
55056,தொலேகந்த,Sinhala
55057,தொலேகன்த,Sinhala
55058,தொலேகொட,Sinhala
55059,தொல லந்த,Sinhala
55060,ரத்கம,Sinhala
55061,தொலஸ்காகே வீதி,Sinhala
55062,தொலஸ்பாகே வீதியின் ஒரு,Sinhala
55063,வைத்தியர் எஸ் டி பெர்னாந்து,Sinhala
55064,டாக்டர் தோட்டம்,Sinhala
55065,தொஸ்தர்வத்தை,Sinhala
55066,தோஸ்தரவத்த,Sinhala
55067,தோஸ்தரவத்த சோமாஸ்லேணட்,Sinhala
55068,தொலமேல்,Sinhala
55069,தொல வீதி,Sinhala
55070,தொலகந்த தொட்டம்,Sinhala
55071,தொலதெவடகம,Sinhala
55072,தொழபிஹில்ல,Sinhala
55073,தொழபிஹில்ல குடியிருப்பு,Sinhala
55074,தொலபிஹில்ல,Sinhala
55075,தோலபொக்க வத்த,Sinhala
55076,தொலபொக்கஹேன,Sinhala
55077,தொலமுல்ல,Sinhala
55078,இமஹேன,Sinhala
55079,‎தொல‍ஹன,Sinhala
55080,தொலஹேன,Sinhala
55081,தொலஹேனவத்த வீதி,Sinhala
55082,தொலுகந்த,Sinhala
55083,தொலுகல,Sinhala
55084,தொலுத்தென்ன,Sinhala
55085,தொழுவ,Sinhala
55086,தொலுவவின் ஒரு,Sinhala
55087,தொலுவ,Sinhala
55088,தொலொஸ்வல,Sinhala
55089,தொலொஸ்வல கந்த,Sinhala
55090,தோதல் ஒய தோட்டத்தின் ஒரு,Sinhala
55091,தொதெல்ல,Sinhala
55092,தோதல்ல,Sinhala
55093,தோதெல்லா தோட்டம்,Sinhala
55094,தொனமுல்ல,Sinhala
55095,தொலகரகொட,Sinhala
55096,தொரலெவ,Sinhala
55097,தோராவ,Sinhala
55098,தொலிகந்த,Sinhala
55099,தோவ,Sinhala
55100,தோவிட கம்மெத்த,Sinhala
55101,தலுத்கலபத்தன,Sinhala
55102,தம்மதிலக மாவத்தை,Sinhala
55103,தம்மடின்ன மாவத்தை,Sinhala
55104,தம்மரத்ன மாவத்தை,Sinhala
55105,தர்மவிஜய பிரிவென வீதி,Sinhala
55106,தம்மனந்த கிராமம்,Sinhala
55107,தம்மானந்த மாவத்தை,Sinhala
55108,தம்மாலோக கம,Sinhala
55109,தம்மிககம,Sinhala
55110,தர்மமோதய மாவத்தை,Sinhala
55111,டரஹாமய,Sinhala
55112,தர்மதூத்த வீதி,Sinhala
55113,தர்மபாலமாவத்தை,Sinhala
55114,தர்மபால மாவத,Sinhala
55115,தர்மபால மாவத,Sinhala
55116,தர்மபால மாவத,Sinhala
55117,தர்மபாலபுரம் கிராமம்,Tamil
55118,தர்மபாலய,Sinhala
55119,தர்மரத்ன மாவத்தை,Sinhala
55120,தர்மரத்ன குடியிருப்பு,Tamil
55121,தர்மராஜ மாவத்தையின் ஒரு,Sinhala
55122,தர்மாராம வீதி,Sinhala
55123,தர்மவிஜய மாவத்தை,Sinhala
55124,தர்மஸேகர மாவத்தை,Sinhala
55125,தர்மாலங்கார மாவத்த,Sinhala
55126,தர்மாஷோக தெரு இல...,Sinhala
55127,தர்மாஷோக மாவத்தையின் ஒரு,Sinhala
55128,தர்மயசோக்க வீதி,Sinhala
55129,தர்மாஷோக மாவத்தையின் ஒரு,Sinhala
55130,தர்மாஷோக மாவத்தையின் ஒரு,Sinhala
55131,தார்மிகம,Sinhala
55132,தெவலசிங்கராம வீதி,Sinhala
55133,தவளசிங்காரம வீதி,Sinhala
55134,தனியகம,Sinhala
55135,தானியகம,Sinhala
55136,தான்யாவெவ,Sinhala
55137,தீபங்‎கொட,Sinhala
55138,வெவுபிடிய,Sinhala
55139,மீனவர் கிராமம்,Tamil
55140,தீஹகம்மானய,Sinhala
55141,மீனவர் வீடமைப்புத் திட்டம்,Tamil
55142,டீவர் தொட்டுப்பொல,Sinhala
55143,மீனவர் வீlட்டுத்திட்டம்,Tamil
55144,தீவர நிவாச வீதி,Sinhala
55145,தீவர மாவத்த,Sinhala
55146,தீவர மாவத்தை,Sinhala
55147,டீவரகம,Sinhala
55148,மீனவ கிராமம்,Sinhala
55149,தம்மயுக்திகாராம பாதை,Sinhala
55150,நாகுட்டியாகம,Sinhala
55151,நக்கலவத்த,Sinhala
55152,நக்களசமகிப்புர,Tamil
55153,நக்காவிட,Tamil
55154,நக்வத்த கம,Sinhala
55155,நகர்ப்,Tamil
55156,நகர வீடு,Sinhala
55157,நகர சபையின் ஒரு,Tamil
55158,. மாடிவீடு,Sinhala
55159,நகரசபை விடுதி,Tamil
55160,நகரஸபாநிவஸ,Sinhala
55161,நகர சபை பாதை,Sinhala
55162,நகர மண்டப வீதி,Sinhala
55163,நகர சபைக்குரிய இல   ஒலுகங்தொடயின்,Sinhala
55164,வாவிப்பாதை,Tamil
55165,நகர சபை இடம்,Sinhala
55166,நகரசபா இல்லம்,Sinhala
55167,நகரஸபா நிவஸ,Sinhala
55168,நகர சபை வீடுகள்,Tamil
55169,நகரசபைவீதி,Tamil
55170,நகர சபையிலிருந்து வது குறுக்குத்  தெரு,Tamil
55171,நகர சபை இடம்,Sinhala
55172,நாகராஜ வலவு,Sinhala
55173,நாகாவெல வீதி,Sinhala
55174,நாச்சிக்கள்ளி தரவை,Tamil
55175,நச்சிகுடா,Tamil
55176,நடுவாவெல கம,Sinhala
55177,நட்டம்பிட்டிய,Sinhala
55178,நாற்பதுவட்டை,Tamil
55179,நட்பிட்டிமுனை,Tamil
55180,நற்பிட்டிமுனை முஸ்லீம்,Sinhala
55181,நற்பிட்டிமுனை முஸ்லிம்,Sinhala
55182,நற்பிட்டிமுனை முஸ்லிம்,Sinhala
55183,நட்டான்கண்டல்,Tamil
55184,நட்டான்கண்டல்,Tamil
55185,நடனமிட்டகுளம்,Tamil
55186,நடராஜானந்தபுரம்,Sinhala
55187,நடராஜன் வீதி,Sinhala
55188,நடவன் தாழ்வு,Tamil
55189,நதுகராகந்த,Sinhala
55190,ஜஜஸ்ஹில் ஒலுங்கை,Sinhala
55191,நடுகாரதெணிய,Sinhala
55192,நடுக்காரவத்த,Tamil
55193,நடுக்குடியிருப்பு,Tamil
55194,கோவில் குடியிருப்பு,Tamil
55195,நடுக்கண்டம்,Tamil
55196,நடுக்காட்டுக்குளம்,Tamil
55197,நாவக்காடு,Tamil
55198,நடுக்குடா,Tamil
55199,நடுத் தீவு,Tamil
55200,நடுதேணிய வீதி,Tamil
55201,நடுப்பிரப்பந்திடல்,Tamil
55202,நடுவூற்று,Tamil
55203,நடேசர் வீதி,Sinhala
55204,நெதுவல,Sinhala
55205,நத்தபுர,Sinhala
55206,நட்டாரனவெல்தென்ன,Sinhala
55207,நத்தரம்பொத்த இன் ஒரு,Sinhala
55208,நத்தரம்பொத்தகம,Sinhala
55209,நதிகம்வில,Sinhala
55210,நந்திவளை,Sinhala
55211,நதி உயன,Sinhala
55212,நதிகம,Sinhala
55213,நடுத்தீவு,Tamil
55214,நதுன் கஸ்மண்டிய,Sinhala
55215,நடுத்தீவு,Tamil
55216,நஞ்சுண்டான்வெளி,Tamil
55217,நன்தனகம,Sinhala
55218,நந்தனவத்த,Sinhala
55219,நந்தவனம்,Sinhala
55220,கந்தசார மாவத்தை,Sinhala
55221,நந்தாரம பிரதேசம்,Sinhala
55222,நதிமலே வத்த கம,Sinhala
55223,நந்திமித்திரகிராமம்,Sinhala
55224,நந்திமித்திரபுரம்,Tamil
55225,நந்தபுராவ,Sinhala
55226,தன்பெரியல் தோட்டம் நகரன்,Tamil
55227,நந்பெரியல் தோட்டம் கீழ்,Sinhala
55228,நந்பெரியல் தோட்டம் உக்கல்தோவ,Sinhala
55229,நந்பெரியல் தோட்டம் கம்வஹல்,Sinhala
55230,நந்தாவில்,Tamil
55231,நந்தாவில்,Tamil
55232,நந்தாவில்லேன்,Sinhala
55233,நபுராகல,Sinhala
55234,நபடகச்திகிலிய,Sinhala
55235,நபடகஸ்வெவ,Sinhala
55236,நமடகஹவத்த,Sinhala
55237,நபடயாய,Sinhala
55238,நபடவெவ,Sinhala
55239,கபடவெல,Sinhala
55240,நபடவில,Sinhala
55241,நம்படாவ,Sinhala
55242,நேபடவ,Sinhala
55243,நாமடகஸ்வெவ,Sinhala
55244,நவணன்குளம்,Tamil
55245,நமதகல,Sinhala
55246,நமுனுகுல நகரம்,Sinhala
55247,நமுனுகுல,Sinhala
55248,நமுனதென்ன வத்த,Sinhala
55249,நாம்பப்புலம்,Tamil
55250,நாம்பபாண,Tamil
55251,நம்பதலுவ,Sinhala
55252,நாம்படலுவ,Sinhala
55253,நம்பிக்கந்த,Sinhala
55254,நமபிகொட,Sinhala
55255,நம்பிமுல்ல மாவத்தை வீடமைப்பு,Sinhala
55256,நம்பிமுல்ல மாவத்தை,Sinhala
55257,நம்பிமுல்ல மாவத்தை,Sinhala
55258,நம்முணியாவத்த,Sinhala
55259,நம்படவலவத்த,Sinhala
55260,நபடவெவ,Sinhala
55261,நயனாலோக்க கம,Sinhala
55262,நயாபாமுல,Sinhala
55263,நயாதொல ஒரு,Sinhala
55264,நயாபான கொலனி,Sinhala
55265,நாயப்பன தோட்டம்,Sinhala
55266,நயாமுல்ல,Sinhala
55267,நய்துவ,Sinhala
55268,நயிகல,Sinhala
55269,நைத எல்ல,Sinhala
55270,நைதூவ,Sinhala
55271,நைன வத்த,Sinhala
55272,நய்னன்கட,Tamil
55273,நெய்னாபுரம்,Tamil
55274,நைனமடம,Tamil
55275,நைனமடம மத்தி,Tamil
55276,நைனமடு,Tamil
55277,நைன்கல,Sinhala
55278,நய்யத்தும்ப,Sinhala
55279,நயிவல,Sinhala
55280,நாரந்தலாவ,Sinhala
55281,நஏனாபிட்டிய,Sinhala
55282,நரமனாகொட்டுவ,Sinhala
55283,நரமான,Tamil
55284,நாராவத்த,Sinhala
55285,நரவல்கெட்டிய,Sinhala
55286,நரவெல்பிட்ட,Sinhala
55287,நாரங்கஸ்பிடிய,Sinhala
55288,நரிகலைக்குளம்,Tamil
55289,மரிக்குளம்,Tamil
55290,நரிக்கலைச்சான,Tamil
55291,நரிப்புல் தோட்டம்,Tamil
55292,நரிப்புல்தோட்டம்,Tamil
55293,நாரியமுள்ள,Tamil
55294,நாரியமுல்ல,Sinhala
55295,நாரியாகம,Sinhala
55296,நரியிட்டான்,Tamil
55297,நரிஸ்ஸ,Sinhala
55298,நறுவிலடி,Tamil
55299,நருவிலிக்குளம்,Tamil
55300,நறுவிலிக்குளம் கிராமம்,Tamil
55301,நறுவிலிக்குளம்,Tamil
55302,நறுவில்ஒல்லை,Tamil
55303,நர்த்தணகல,Sinhala
55304,நலகம,Sinhala
55305,நலகம்,Sinhala
55306,நலகமகொட,Sinhala
55307,நலகம கொட,Sinhala
55308,நலவன்குளம்,Tamil
55309,நலவெவ,Sinhala
55310,நலிமுறிப்பு,Tamil
55311,நளீம் ஹாஜியார் பிலேஸ்,Sinhala
55312,நளீன் ஹாஜியார் மாவத்தை,Sinhala
55313,நலுவமுதுன,Sinhala
55314,நல்ல கிணற்றடி,Tamil
55315,நல்லகஸ்கேன,Sinhala
55316,நல்லகொட,Sinhala
55317,நல்லதண்ணி குளம்,Tamil
55318,நல்லதன்னிமலை,Sinhala
55319,நல்லதண்ணியோடை,Tamil
55320,நல்லதண்ணித் தொடுவாய்,Tamil
55321,நல்லந்தலுவை,Sinhala
55322,நல்லப்பாம்புக்குளம்,Tamil
55323,நல்லமடுவ,Tamil
55324,நல்லமுதாவ வீதி,Sinhala
55325,நல்லமுதாவ,Sinhala
55326,நல்லவத்த வீதி,Sinhala
55327,நல்லோருவ,Sinhala
55328,நல்லூருவ,Tamil
55329,நல்லூர்,Tamil
55330,நல்லுர,Tamil
55331,நல்லூர்,Tamil
55332,நல்லூர்,Tamil
55333,நல்லூர்,Tamil
55334,நல்லுருவ மோதரவில,Sinhala
55335,நவ உத்யானபுர,Sinhala
55336,நவ கடுகெளியாவ,Sinhala
55337,  புதிய காத்தான்குடி,Tamil
55338,புதிய காத்தான்குடி,Tamil
55339, புதிய காத்தான்குடி,Tamil
55340,புதிய காத்தான்குடி,Tamil
55341,புதிய காசல் மில்க்,Sinhala
55342,புதிய களணிப்பாலம்,Tamil
55343,புதிய களணிப்பாலம்,Tamil
55344,புதிய களனி பாலம் வீதி,Sinhala
55345,புதிய களணிபுர,Sinhala
55346,நவகும்புரேகம,Sinhala
55347,புதிய கொலனி,Sinhala
55348,புதிய கொலனி,Sinhala
55349,நவகம்பர ம் திட்டம்,Sinhala
55350,நல கொடபொல,Sinhala
55351,புதிய குடியிருப்பு கிராமம்,Tamil
55352,புதுக் குடியிருப்பு,Tamil
