,Name,Class
7303,මොහමඩ් නිලාර් මොහමඩ් නෆ්ලාන්,Muslim
7304,ஜாசிங் கண்டகே சனக தாரக,Sinhala
7305,නල්ලා හන්දි චමින්ද කමල් ද සිල්වා විජේරත්න,Sinhala
7306,பத்திரன்னெஹெலாகே அனில் கருணாரத்ன,Sinhala
7307,வர்ணகுலசூரிய திலானி பெர்னாண்டோ,Sinhala
7308,ராஜபக்ஷ பத்திர கமகே சேதனா சதுரங்கி,Sinhala
7309,ஜயலத் முதியன்சேலாகே அமித் சாந்த ஜயலத்,Sinhala
7310,පද්මා බන්දුමතී වේරගල,Sinhala
7311,වරල්ල ලියනගේ නිලන්ත,Sinhala
7312,கச்சகடுகே தீபிகா சியாமளி பெர்ணான்டோ,Sinhala
7313,අලුත්වලහේවා අමිල ශාන්ත,Sinhala
7314,අරුමායමන් තුෂාන් ප්‍රසංග,Sinhala
7315,கம்கேவாகே வசன்த திலிப் குமார,Sinhala
7316,விதான கங்கானம்கே பந்துசேன,Sinhala
7317,ලියනවන්නිආරච්චිගේ ජයන්ත,Sinhala
7318,மான்ன மரக்கலகே ஜயசிறி குரே,Sinhala
7319,දයානි සුසන්තා කස්තුරිආරච්චි,Sinhala
7320,குடா கொடகே உமசீலி பெரேரா,Sinhala
7321,කළු ආරච්චිගේ පුෂ්පලතා,Sinhala
7322,රම්මන්ඩා දේවගේ ගාමිණී රාජකරුණා,Sinhala
7323,ருக்சான் வர்ணகுலசூரிய,Sinhala
7324,ஜுவந்த சொய்சா விதானலாகே சமிலா தேஹினி சொய்சா,Sinhala
7325,கரதொட்ட யாதுங்கே அமாலி செவ்வந்தி,Sinhala
7326,மெனுவெல் ஜோசப் நிரூபா டில்ஷானி,Sinhala
7327,மத்தும ஹல்லின்னகே இரேஷா எரந்தி தர்ஷிகா,Sinhala
7328,மெத்தேகொட கெதர சமிலா பிரியதர்ஷனி மெத்தேகொட,Sinhala
7329,වලිසුන්දර ගෙදර විජිත කුමාර,Sinhala
7330,நாகொட விதானகே காவின்தி கன்ஹனி,Sinhala
7331,කනංකගේ මනුල් ඉරාස් රණසිංහ,Sinhala
7332,ஹேவாவசம் துடுவகே காஞ்சனா தில்ருக்ஷி,Sinhala
7333,දික්වාන ආරච්චිල්ලාගේ විමුක්ති චාමර මධුසංඛ කීර්ති කුමාර,Sinhala
7334,ரத்னவீர பட்டபெந்திகே இந்திராவதீ,Sinhala
7335,කෝන්ගස්දෙනි පතිරන්නැහැලාගේ කෝෂිලා මධුවන්ති චන්ද්‍රසිරි,Sinhala
7336,டிங்கிரிகே தினேஷ் சுசந்த செனரத்,Sinhala
7337,அலஹகோன் ஆரச்சிகே விமலசந்திர,Sinhala
7338,හෙට්ටි ගමගේ චාරිකා දිල්රුක්ෂි,Sinhala
7339,හතුරුසිංහ දේවගේ ආනන්ද උපසේන,Sinhala
7340,ஹேவா எஹெலவத்தேகே இந்திக துஷார,Sinhala
7341,ක්වින්ටස් සුගීශ්වර බස්ටියන්ස්,Sinhala
7342,படுவத விதானகே இந்திராணி ஜயன்தா டி சில்வா,Sinhala
7343,මෙතිස්ගේ කසුනි මධුෂිකා ඕබ්‍රිස්,Sinhala
7344,කරුණා පේඩිගේ නිමල් රණසිංහ,Sinhala
7345,හේරත් මුදියන්සේලාගේ අයේෂා දිලිනි කුමාරි හේරත්,Sinhala
7346,மந்திரி தேவயலே குசுமாவதி,Sinhala
7347,ගම්ලත් ගනේගොඩ අප්පුහාමිලාගේ දොන් දුෂාන් මදුසංඛ සෙනෙවිරත්න,Sinhala
7348,மனுமெல் துரகே இசுறு உதயங்க,Sinhala
7349,ஜயசிங்ஹ முதியன்சேலாகே அனுலா குமாரிஹாமி,Sinhala
7350,கீர்த்தி சமரசிங்ஹ,Sinhala
7351,ஹெரலியாவல குமாரென்னெஹெலாகே குமார் லக்க்ஷ்மன்,Sinhala
7352,වලාකුළු ආරච්චිගේ දොන් මිහිරි කල්පනා,Sinhala
7353,சுதுவ தேவகே நிர்மலா ரணசிங்ஹ,Sinhala
7354,මොහමඩ් සුහයිර් මොහොමඩ් නසිම්,Muslim
7355,ආරුමුගම් ජෙයරාමන්,Tamil
7356,பேபொடு ராலலாகே சமில பிரியதர்ஷன,Sinhala
7357,பிரஷாத் சந்தன அபேகோன்,Sinhala
7358,බටදුවගේ සුපුන් කාවින්ද ප්‍රනාන්දු,Sinhala
7359,சியம்பலாகொட நானாயக்கார எதிரிவத்த மொஹொட்டிகே ஆரியவதீ,Sinhala
7360,புத்தம சுமன தேரர்,Sinhala
7361,ලහඳ පුරගේ බුද්ධික නිශාන්ත,Sinhala
7362,අඟුළුගහ ගමගේ ජයසේන,Sinhala
7363,මල්ලිකාගේ දොන් රත්නපාල,Sinhala
7364,පේෂකාර ගෙදර චන්දන තිලකසිරි,Sinhala
7365,வக்வெல்ல வெலிவிட்டகே லஹிரு ரங்கன பெரேரா,Sinhala
7366,ඕබඩ මුදලිගේ දිනේශ් චතුරංග,Sinhala
7367,මුහම්මදු අබූබකර් අස්හර්,Muslim
7368,ஜயநெத்தி கோராலலாகே செஹான் ரஜித,Sinhala
7369,හේවාගම පෙරමුණ ආරච්චිගේ කුසුමලතා පින්තු,Sinhala
7370,ஹேரத் முதியன்சேலாகே சுதர்ஷனீ ஹேரத் மெணிகே,Sinhala
7371,එදිරිවීර පද්මි හිරෝෂා කරුණාරත්න,Sinhala
7372,லியனஆரச்சிகே நிசல் நெத்மின,Sinhala
7373,ජයසේකර එදිරිසිංහ මුදියන්සේලාගේ ධනංජය අරෝෂ් බණ්ඩාර ජයතිලක,Sinhala
7374,වතුදුරගේ අමිල් සුසන්ත ජයලත්,Sinhala
7375,සතරසිංහ ආරච්චිගේ තිමති චතුරංගනී සතරසිංහ,Sinhala
7376,மீகமுகே உதய குமார் பர்னாந்து,Sinhala
7377,මොහම්මදූ මුස්තාපා යාසීර්,Muslim
7378,லோகு கலுகே ஜயந்த,Sinhala
7379,හිනිදුමගේ දිල්ශාන් සංජීව,Sinhala
7380,යාපා මුදියන්සේලාගේ ජනිත් කාවින්ද මධුෂාන්,Sinhala
7381,நிஸ்சங்க ஆரச்சிகே துஷாரி நிஸ்சங்க,Sinhala
7382,හෙට්ටි ආරච්චිගේ චාල්ස් ගාමිණී පෙරේරා,Sinhala
7383,වත්තුහේවාගේ ශිරෝමි,Sinhala
7384,කන්දදුරගේ ඥානපාල,Sinhala
7385,කරදගොලෙල් ගෙදර අයිරාන්ගනී මල්කාන්ති,Sinhala
7386,වර්ෂවිතානගේ කුසුමලතා,Sinhala
7387,සතිවේල් නිවේදන්,Tamil
7388,ගොඩාමුනේ විතානගේ ගීතාල් චන්දන,Sinhala
7389,கருசிங்ககே பத்மா,Sinhala
7390,பல்லாவல கபுறு பஸ்ன பண்டாரலகே யசிந்த குமார,Sinhala
7391,சஞ்ஜீவ தனனாத தேவபுர,Sinhala
7392,වර්ණකුල මුතුකලගේ චමින්ද ලක්මල්,Sinhala
7393,ரூபசிங்க ஆரச்சிலாகே சுகந்திகா நதீசானி குணரத்ன,Sinhala
7394,இலந்தாரி பேடிகே விஜித,Sinhala
7395,சமிந்த பிரதீப் ஹெட்டிஆரச்சி,Sinhala
7396,சிவநெத்திகே சந்திரவதி சில்வா,Sinhala
7397,ரஸ்மிக சுமுது உதார மிராந்து,Sinhala
7398,ஹேனரத் மொஹொட்டிகே உபசேன பெரேரா,Sinhala
7399,பாலித வீரமன் விஜேதுங்க,Sinhala
7400,වික්‍රමතන්ත්‍රිගේ දොන් වෙරංග සංදීප් අමරසිරි,Sinhala
7401,කලුගල මුහම්දිරම්ගේ නිපුන් මදුසංක,Sinhala
7402,ඉලේකුට්ටිගේ ෂකිලා චතුරංගි ප්‍රනාන්දු,Sinhala
7403,டிரோன் ஹெக்டர் பெஸ்டியன்ஸ்,Sinhala
7404,லியனகே தொன் கிரிஸ்டி லெனாட்,Sinhala
7405,ரன்படி பதிரகே இசுரி ராஜபக்ஷ,Sinhala
7406,සන්ධ්‍යා ශිරෝනි අමරසිංහ,Sinhala
7407,எதிரிசிங்ஹ முதியன்சேலாகே சிறிபால,Sinhala
7408,குகுலகே புத்திக ஜயனாத் பெரேரா,Sinhala
7409,சிங்கப்புலிகே சுமேத பர்னாந்து,Sinhala
7410,மீகொட மிதிஹஸ்தகே தர்ஸன ரங்க சமிந்த,Sinhala
7411,නයිනබදුගේ චන්ද්‍රිකා ඒකනායක,Sinhala
7412,දඹකොටේ වත්තේ ගෙදර කමනි,Sinhala
7413,மெரெங்க்ங்ககே புஷ்பா சரோஜனி பெர்னாந்து,Sinhala
7414,செனரத் ஆரச்சிகே ரம்யலதா தயாசிரி,Sinhala
7415,செய்யது உஸ்பால் முகம்மட் இஸ்ஸாத்,Muslim
7416,சிங்கார கெதர சரத் ரூபசிங்ஹ,Sinhala
7417,සමරතුංග අප්පුහාමිල්ලාගේ චමාලි හර්ෂණී,Sinhala
7418,නම්මුනි සුනිල් සාන්ත සිල්වා,Sinhala
7419,ஹெட்டி ஆரச்சிகே குசுமாவதி,Sinhala
7420,சுத்தனாமகே சந்திரவதீ,Sinhala
7421,ரத்நாயக்க முதியன்சேலாகே சமரகோன் பண்டார,Sinhala
7422,துசிதா சுதன் முணசிங்ஹ,Sinhala
7423,வெலிவிட்டியெ கங்கானம்கே அருண தம்மிக,Sinhala
7424,விதானகே கலன இதுனில் விதானகே,Sinhala
7425,කනන්කෙ ආචාරිගේ සුසන්ති කුලරත්න,Sinhala
7426,மொஹொமட் நசார் மொஹொமட் அஸ்லாம்,Muslim
7427,சிங்கன்குட்டி ஆரச்சிலாகே அனுர ரத்னசிறி,Sinhala
7428,ලොකු කැටගොඩගේ චතුර මධුසංක පෙරේරා,Sinhala
7429,மஹதெல்கே நிரோஷா ஆன் தில்ருக்ஷி டயஸ்,Sinhala
7430,தமயந்தி சமரசிங்ஹ,Sinhala
7431,பொல்வத்த கால்லகே வினீதா ஞாணபாலி,Sinhala
7432,රත්තාගල ආරච්චිල්ලාගේ පුංචිනෝනා,Sinhala
7433,ஏகனாயககே நந்தாவதி,Sinhala
7434,மனுவெல் பிரான்சிஸ் சுரேஷ்,Sinhala
7435,ரணவீரகே லயனல்,Sinhala
7436,පනන්ගල ලියනගේ රමණි,Sinhala
7437,களு ஆரச்சிகே சிறியானி மல்லிகா,Sinhala
7438,රණසිංහගේ සුනිල් ප්‍රේම නිහාල්,Sinhala
7439,දියපත්තුගම විදානලාගේ සජිත් ගයාන් කුමාර සමරසිංහ,Sinhala
7440,பிதிரன விதானகே மல்லிகா சாந்தனி,Sinhala
7441,වික්‍රම ආරච්චිල්ලාගේ හර්ෂ ප්‍රෙමචන්ද්‍ර,Sinhala
7442,மொஹொமட் சாபில் மொஹொமட் ஆதில்,Muslim
7443,මොහොමඩ් පාරුක් මොහම්මඩ් fපර්ෂිඩ්,Muslim
7444,கௌஸல்யா மடுவந்தி ரத்னவீர,Sinhala
7445,හරංගු ඉන්ද්‍රා සිරියලතා ගුණසේකර,Sinhala
7446,நாமல்முணி புவனக பசிந்து டி சில்வா,Sinhala
7447,කුඩාගයලාගේ කුසුමාවතී,Sinhala
7448,දයානන්ද රත්නායක,Sinhala
7449,ரணசிங்க லலித்தா,Sinhala
7450,களு மெருகல் பேடிகே நுவன் மதுஷங்க ஹேரத்,Sinhala
7451,මොහොමඩ් රෆ්ෆික් නෝනා සෙරීන්,Muslim
7452,නෙත්තිකුමාර අප්පුහාමිලාගේ රන්ජීව ජයනාත්,Sinhala
7453,ගිගිරිපුර රත්නපාල,Sinhala
7454,மிரிஹானகே ரம்யாவதி பெரேரா,Sinhala
7455,රාමලිංගම් සජින්තන්,Tamil
7456,துயியலாகே ரோஹித,Sinhala
7457,වීරසිංහ විදානලාගේ අනුරාධ කසුන් මධුසංඛ,Sinhala
7458,உதய ஹேமாலோக பராக்கிரம மஹாநாம,Sinhala
7459,කහවල පතිරන්නැහැලාගේ පූර්නිමා සඳුනි ගුණසේකර,Sinhala
7460,தல்பாவில விதான கங்கானம்கே சுகததாச,Sinhala
7461,කන්නන්ගරගේ නිමල් විජේරත්න,Sinhala
7462,තාන්තුලගේ ශාමිලා ප්‍රේමනී ප්‍රනාන්දු,Sinhala
7463,ජයරත්න මුදියන්සේලාගේ සුනිල් ජයරත්න,Sinhala
7464,ගල්අංගේ ගෙදර ලලිත් අනුර ශාන්ති,Sinhala
7465,ரிச்சட்சன் சாமுவெல்,Sinhala
7466,விஜேலத் ஆரச்சிகே தம்மிக பிரசன்ன விஜேலத்,Sinhala
7467,திசென்துவாஹந்தி சந்தன மஹேஷ் குமார,Sinhala
7468,ජයසිංහ ආරච්චිලාගේ කුසුමාවතී,Sinhala
7469,பொரவக ஆரச்சிகே எமினோனா,Sinhala
7470,ஹெட்டி ஆரச்சிகே முனிபந்து ஜயசிரி,Sinhala
7471,මොහොදින් මජිත් මොහොමද් රියාස්,Muslim
7472,பேலவ ரன்கொத் கெதர லலந்த ஜயலத்,Sinhala
7473,மஹகெதர வத்தகே தொன் காந்தி பெரேரா,Sinhala
7474,பன்மொட்டி ஆரச்சிகே சுஜீவா மல்காந்தி,Sinhala
7475,ලියනාආරච්චිගේ ජයන්ති පත්මලතා,Sinhala
7476,உதயகுமார் யொதுர்சன்,Tamil
7477,තාන්තුලගේ fපලීසියා බ්‍රිජට් පීරිස්,Sinhala
7478,பத்திரகே சம்பிகா குமாரி,Sinhala
7479,ஹேவாகங்கானமலாகே சுரங்கிகா ஜயவர்தன,Sinhala
7480,குமாரவடு ஹேமலதா,Sinhala
7481,ජයවික්‍රම ආරච්චිගේ තිලක්කුමාර,Sinhala
7482,தேனஹந்தி நிமல் சிறிசந்திர,Sinhala
7483,සෙල්ලයියා සිත්තම්බරම්,Tamil
7484,දැයලත් ප්‍රේමසිරි ද සොයිසා,Sinhala
7485,වර්ණකුලසූරියවඩුගේ සවර්ණලතා,Sinhala
7486,ලේල්වල හේවගේ තිලිණි සඳරේනු,Sinhala
7487,මොහමඩ් ගවුස් මොහමඩ් රිෆායි,Muslim
7488,අගාරෙ ගෙදර දුරයලාගේ කිත්සිරි රංජිත් ගුණසේකර,Sinhala
7489,பிரியங்கனி விஜேசிரி குணவர்தன,Sinhala
7490,මල්ලව තන්ත්‍රිගේ නිමේෂ් මධුශංක පෙරේරා,Sinhala
7491,වර්ණකුලසූරිය මාන්ගොඩ කංකානමගේ ජානක ප්‍රනාන්දු,Sinhala
7492,සේරසිංහ මුදලිගේ මංගලිකා,Sinhala
7493,ஹசகலனி எரந்திக்கா சிரிமல்வத்த,Sinhala
7494,பெமென்துவா துரகே சதுரி ருவன்திகா,Sinhala
7495,හේරත් පතිරණගේ අනුරාධා වීරසිංහ,Sinhala
7496,පනාවලගේ දුලිප් දසුන් පෙරේරා,Sinhala
7497,මාම්පගේ රෝහිණි කාන්තිලතා පෙරර්රා,Sinhala
7498,තිළිණි තුෂාරිකා බඹරැන්දගේ,Sinhala
7499,சாப்ஜிகான் பாத்திமா ரசீனா,Muslim
7500,කලු අප්පුකන්කානමලාගේ දොන් අමිලා වරුණි කරුණාරත්න,Sinhala
7501,ලිදමුලගේ සතිර රමේෂ් ද සිල්වා,Sinhala
7502,වික්‍රමසිංහ යසරත්න,Sinhala
7503,අළුත්වලතන්ත්‍රි ආරියසිරි කරුණාසේන,Sinhala
7504,ஜயகொடி ஆரச்சில்லாகே யஷங்கி மெலாஷா ஜயகொடி,Sinhala
7505,රාජපක්ෂ ආරච්චිගේ වාසනා ලක්මිණි,Sinhala
7506,துப்பகி கங்கானம்கே சரத் குமாரசிரி,Sinhala
7507,ஹேவாகல முலகே ரஞ்ஜித் குமாரசிறி,Sinhala
7508,අරංගලගේ රුවන්ති නිමේෂා පෙරේරා,Sinhala
7509,හෙනරත් ආරච්චිලාගේ තිලින සඳරුවන් ජයරත්න,Sinhala
7510,சமித் இரோஷ மதரசிங்ஹ,Sinhala
7511,தேவதா பேடிகே இந்திராணி,Sinhala
7512,முணுகொட ஹெவா நில்மினி குணரத்ன,Sinhala
7513,නාරහේන්පිටගේ උපේක්ෂා සෙව්වන්දි පෙරේරා,Sinhala
7514,විජේසේකර මුදියන්සේලාගේ සරත්,Sinhala
7515,වනජා ගෞතමන්,Sinhala
7516,බබරැන්ද ගුරුගේ තිළිණි මධුශානි,Sinhala
7517,මාතුලතා රුද්‍රිගු,Sinhala
7518,கொக்கல ஹேவகே நாமலி தில்ருக்ஷி பெரேரா,Sinhala
7519,ගාර්දි බාලගේ සමන් බන්දුල,Sinhala
7520,මක්ෂුඩ් ෆාතිමා ෆාසියා නියාස්,Muslim
7521,මොහොමඩ් නෆීස් අහ්මඩ් නාසීර්,Muslim
7522,හෙට්ටි පතිරන්නැහැලාගේ චමිකා කුමාරි ගුණතිලක,Sinhala
7523,රාජපක්‍ෂ වැල්හේනගේ ලයනල්,Sinhala
7524,மாருக்கு கங்கானமலாகே விகும் அருணஜித்,Sinhala
7525,அதாவுதச்சி தலம்மெஹெர லேகம்லாகே நிமல் பதிராஜா,Sinhala
7526,ரூபஸ் சில்வா,Sinhala
7527,லொக்குகன் ஹேவகே சோமசிரி,Sinhala
7528,இலேகே சந்திராவதி,Sinhala
7529,හල්කෑවිදානෙලාගේ ඩිල්හානි නදීපිකා අල්විස්,Sinhala
7530,மாரசிங்க ஆரச்சிகே சமில பிரசங்க,Sinhala
7531,භාරතී සුබෝ ලක්ෂ්මි ද සිල්වා,Sinhala
7532,ගම්ආචාරිගේ නාමල් පුෂ්පකුමාර,Sinhala
7533,மஹதுரகே சந்தமாலி,Sinhala
7534,மொஹமட் நிஷாம் மொஹமட் நவீத்,Muslim
7535,வைஹேன கமகே தனுஷ்க ரோஹன,Sinhala
7536,අජීත් කුමාර සමරවිතාරණ,Sinhala
7537,கால்லே ஹேவகே திலந்தி அனுருத்திகா பெரேரா,Sinhala
7538,ඌරලගම දිසානායකගේ චන්ද්‍රා රෝහිනි සිල්වා,Sinhala
7539,கஷிணி நிராஸா உணகொல்ல,Sinhala
7540,පරණ පටබැඳිගේ ජූඩ් ‍ප්‍රියන්ත ප්‍රනාන්දු,Sinhala
7541,ஹிக்கொட கமாச்சிகே மஹிந்த சமரவீர,Sinhala
7542,මීගල්ලේ ගම්ලත් රලලාගේ සරත් පුෂ්ප කුමාර,Sinhala
7543,නැයිමා ගුලාම් හුසේන්,Muslim
7544,ලන්තු දේවලාගේ ගෙදර කසුන් ප්‍රියමන්ත වීරසේකර,Sinhala
7545,ගාර්ධියවසම් ඇල්බේන්තුලාගේ ශෙවෝන් චාරුක දෙව්රාන් ප්‍රනාන්දු,Sinhala
7546,இந்திரா ராஜினி ராஜபக்க்ஷ,Sinhala
7547,දික්පිට හේවගේ අනුෂා ප්‍රියංගනී,Sinhala
7548,புத்திக ருவன் மதிஹஹேவா,Sinhala
7549,වර්ණකුලසූරිය නිව්ටන් රෝයි එම්මානුවෙල් ප්‍රානාන්දු,Sinhala
7550,වර්ණකුලසූරිය මහමුතුගල ආරච්චිගේ එරංග ප්‍රියදර්ශන පෙරේරා,Sinhala
7551,பஸ்னாயக முதியன்சேலாகே அசலா ஸ்ரீமாலி பஸ்னாயக்க,Sinhala
7552,வீரசிங்ஹ முதியன்சேலாகே இந்திக பிரஹாத் வீரசிங்ஹ,Sinhala
7553,புஸ்பராஜ் ரவிசந்திரன்,Tamil
7554,கோனதுவ கங்கானமலாகே ஜயசம்பத் சந்திர குமார,Sinhala
7555,சனீருல் பாஹிம் நஜாத் அஹமட்,Muslim
7556,சமரசிங்ஹ கன்கானம்கே ஹிமாலி சமரசிங்ஹ,Sinhala
7557,பரபேஅச்சி ஹேவா கங்கானமலாகே கனிஸ்கா கங்காதர,Sinhala
7558,මලිත් චතුරංග කලංසූරිය,Sinhala
7559,ධර්ම පතිරාජලාගේ මනෝජ් විමර්ශන ප්‍රේමදාස,Sinhala
7560,පාලාවත්ත මුදියන්සේලාගේ ෂමල් චතුරංග පාලාවත්ත,Sinhala
7561,ராஜபக்ஸகே துசித பிரேமகுமார,Sinhala
7562,அத்தபத்து ஹேவாவசன் லியனகே தீபிகா தமயந்தி,Sinhala
7563,එදිරිසිංහ මුදියන්සේලාගේ බුද්දිකා දමයන්ති රත්නායක,Sinhala
7564,මොහමඩ් ෆාතුමා සිසානා,Muslim
7565,කරනච්චාරිගේ සුජානි,Sinhala
7566,நிலானி லங்காபுர,Sinhala
7567,සුදුහකුරුගේ නිමල් අමරදේව,Sinhala
7568,ஹொரதல் பேடிகே லக்க்ஷ்மன் சரத்,Sinhala
7569,பாலகிருஸ்னன் யோகேஸ்வரி,Tamil
7570,குருவிட்ட ஆரச்சிகே ஷாலிகா சந்தமாலி கொஸ்தா,Sinhala
7571,லஹிரு சந்தருவன் இலயப்ஆராச்சி,Sinhala
7572,இம்லாகொடகே சிறியாவதி,Sinhala
7573,எரவ்வல மொரெந்தகே கொலின்ஸ் முதுகுமாரண பெரேரா,Sinhala
7574,ප්‍රමෝත් සමරසිංහ ගුණසේකර,Sinhala
7575,மரக்கல மானகே உசிதா ஹன்சிமாலி,Sinhala
7576,கந்தகே சிசிரரத்ன,Sinhala
7577,கல்பொத்தகே தோன அமாயா பூர்ணிமா சிறிவர்தன,Sinhala
7578,කුරුප්පුගේ දොන් ලක්‍ෂ්මන්,Sinhala
7579,மாபா பதிரன்னெஹெலாகே சுவர்ணா ஜயமாலி,Sinhala
7580,அமரஜீவ இந்திக்கா சந்தமாலி,Sinhala
7581,අබ්දුල් ගපූර් ෆාතිමා සුල්ෆිකා,Muslim
7582,අංගොඩ ලියනගේ දොන් මාර්ක් ඇන්ටනි මිල්රෝයි,Sinhala
7583,ඉඳුරුවගේ රත්නසිරි ඉඳුරුවගේ,Sinhala
7584,ගගන යසිත් වීරසිංහ,Sinhala
7585,பக்கீர் மொஹிதீன் மொஹொமட் பாயிஸ்,Muslim
7586,හෙට්ටි ආරච්චිගේ ‍ප්‍රියන්ත ජයලත්,Sinhala
7587,வர்ணகுலசூரிய நிமாலி பெர்னாண்து,Sinhala
7588,பம்பரவானெ லியனகே அமரசேன,Sinhala
7589,වන්නි ආරච්චිගේ සචිතා සඳලංකා,Sinhala
7590,මහවත්තේ මුහම්දිරම්ගේ ඉසිවර චාරුන්ද,Sinhala
7591,ගුණානන්ද මුණි හෙලන් නිර්මලා,Sinhala
7592,කුමාර් සසින්ද්‍රන්,Tamil
7593,மஹமட கலபுவகே சமிந்த,Sinhala
7594,පරගස්තොටගේ මාලි වසන්දිකා ප්‍රනාන්දු,Sinhala
7595,வெரலபிடியே கெதர தனுஷ்க கமல் வாசந்தில,Sinhala
7596,சொதரங்கல்லகே தோன தீபா வசந்தி,Sinhala
7597,முதுனைதெலாகே மேபல் காந்தி பெர்னாண்டோ,Sinhala
7598,புலேகொட ஆரச்சிகே பத்மசிரி,Sinhala
7599,செம்புகுட்டிகே அனுஜ கனிஷ்க சில்வா,Sinhala
7600,எரிக் பெரேரா,Sinhala
7601,அசரப்புலியகே ஷிரியாலதா,Sinhala
7602,ජයසිංහ ආරච්චිගේ දොන් උපුල් නන්දන,Sinhala
7603,සුබ්‍රමනියන් පොන්නම්මා,Tamil
7604,කවිතා රිද්මි හේමචන්ද්‍ර,Sinhala
7605,சூரிய ஆரச்சிலாகே தில்ஷார மதுமலி,Sinhala
7606,ජයවර්ධන පතිරණගේ ප්‍රියන්තිකා කුමුදුනි,Sinhala
7607,தாபன துரகே பிரியன்திகா,Sinhala
7608,රත්මල්ගොඩගේ සුභාෂ්‍ මධුසංඛ,Sinhala
7609,அபேசிங்க ஆரச்சிகே சிறியாவதி,Sinhala
7610,පිටිදුව ගමගේ ප්‍රියන්ත,Sinhala
7611,ஹனிபா சீனதுல் முனவ்வரா,Muslim
7612,දිසානායක මුදියන්සේලාගේ පත්මශිලි දිසානායක,Sinhala
7613,சிவபாலன் ராமசாமி,Tamil
7614,අන්දිරාජ බඩල්ගේ රුසිරු පියුමාල්,Sinhala
7615,දීගල්ල දුරගේ රුවන් ප්‍රදීප්,Sinhala
7616,වත්තෙ ආරච්චිගේ සඳමාලි සඳරුවනි,Sinhala
7617,හපුතන්ත්‍රි ගොඩගේ ලාලිත්‍යා සඳරුවනි ජයසිංහ,Sinhala
7618,තිරුවාසගම් හස්මිනා,Muslim
7619,வல்லிபுரம் கோபாலசிங்கம்,Tamil
7620,பத்தினிகே ஸமன் குமார,Sinhala
7621,மீபாகலகே நிஸாந்த பெரேரா,Sinhala
7622,ஹொரவல மவதகே தொன் ரஞ்ஜித் மல்லிகா,Sinhala
7623,සුන්දරාබරණගේ සරත් අබේසිරි,Sinhala
7624,தொலொஸ்வளகே சஜினி இஸந்தி,Sinhala
7625,லியன கமகே சிரிபால,Sinhala
7626,විජිත ප්‍රියංකර වැලිකල,Sinhala
7627,කහවෙ ගුරුගේ කීර්තිරත්න,Sinhala
7628,மொஹொமட் ரிஸ்கான் பாத்திமா ரிஸ்னா,Muslim
7629,සිනාලි කෞශලී අබේසූරිය,Sinhala
7630,හපු අච්චිල්ලාගේ චාන්දනි ගුණරත්න,Sinhala
7631,மொஹமட் சகரியா சித்தி ஹைரியா,Muslim
7632,மாலிமிகே உத்பல அபொன்சு,Sinhala
7633,கடுபிட்டிகே நிலுக ரோஷன் சில்வா,Sinhala
7634,தென்னகோன் முதியன்செலாகே பேமவதி,Sinhala
7635,කපුගමගේ ලාල් ජනක,Sinhala
7636,மிகல் வெரலகே வசந்தி குமாரி யசரத்ன,Sinhala
7637,கீரவெல்ல கங்கானாமலாகே ரசிக,Sinhala
7638,පෙමත්තු හේවගේ ආරියදාස,Sinhala
7639,නාගොඩ ගමගේ සිරිල්,Sinhala
7640,லெவ்பொத்தெனியகே வாசனா சம்பத்,Sinhala
7641,பதீகம கம் ஆசாரிகே சம்பிகா தில்ருக்சி,Sinhala
7642,බාලගෙ ආරච්චිලාගේ මනෝජා ප්‍රියදර්ශනී,Sinhala
7643,ජුකුණු සිෆා සාජහාන්,Muslim
7644,பெபிலியானகே தனுக சாமர சதுரங்க,Sinhala
7645,ஓபாத்த கங்கானம்கே தோன சாந்தனி மல்காந்தி,Sinhala
7646,මනෝරත්න ආරච්චිගේ චමිලා හර්ෂණී මනෝරත්න,Sinhala
7647,වන්නි ආරච්චිගේ අනුර පාලිත සමරතුංග,Sinhala
7648,குமாரசாமி சட்சிதானந்த மூர்த்தி,Tamil
7649,කොඩිතුවක්කුගේ මංගල කුමාර කොඩිතුවක්කු,Sinhala
7650,ගාමිණී යහම්පත්,Sinhala
7651,මලීෂා කේෂානි විජේතුංග,Sinhala
7652,පතිරණගේ සුරංග ප්‍රසාද්,Sinhala
7653,புனபுல்காரகே நந்திக லக்மால் பெர்னாண்டோ,Sinhala
7654,රණසිංහ ආරච්චිලාගේ ෂර්මිලී නදීශා රණසිංහ,Sinhala
7655,ගමගේ සුපුන් ලක්ෂාන්,Sinhala
7656,ஜயசிங்ஹ கங்கானம்கே லக்ஷானி நுவந்திகா,Sinhala
7657,ජනක මංජුල ප්‍රසාද් සමරසිංහ,Sinhala
7658,හිමාලි ශ්‍යාමා හෙට්ටිආරච්චි,Sinhala
7659,ரூபா ரஞ்ஜனீ ரத்நாயக்க,Sinhala
7660,කංකානි ආරච්චිගේ සඳුනි යෙෂිනිකා,Sinhala
7661,பொன்னுத்துரை சதானந்தன்,Tamil
7662,වැලිගොඩ සීලවතී,Sinhala
7663,மல்வத்தகே நிலுகா ஹேமமாலி,Sinhala
7664,சேரசிங்ஹ விதானகே மஹீகா திநிதி,Sinhala
7665,කිරිගේ ධම්මිකා ප්‍රියදර්ශනී,Sinhala
7666,நடராஜா பிரபாகரி,Tamil
7667,தரிந்து தர்ஷன லஹத புரகே,Sinhala
